"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YBL047C",386.085289165791,0.112813208363151,0.159458290258592,0.47228210446473,0.569182516033701
"YBL048W",190.775043759305,-1.46260514308725,0.22539096076996,2.09767014227e-11,2.20959529827098e-10
"YBL049W",281.611885339345,-2.89212745197908,0.200899845288464,7.51255758259329e-48,1.24416300853948e-45
"YBL050W",216.827807654245,-0.243731972410908,0.171703610273151,0.14610898101176,0.220979640992419
"YBL051C",242.61604331238,-0.233535315845221,0.211102199251458,0.251148156113356,0.342172145052063
"YBL052C",77.7241166947781,0.508822935846548,0.379058727505142,0.130841828223152,0.202250189231639
"YBL054W",29.238172393504,-1.20249713514553,0.365035588816303,0.00032553841506584,0.00105884344278371
"YBL055C",41.8646382701641,-1.19557571561268,0.32168301441909,6.60352498008833e-05,0.000252050037972386
"YBL056W",178.40112940818,-0.858529442326319,0.234331378651231,0.000128859538861112,0.000458116023070929
"YBL057C",42.4261934578447,0.474864005749373,0.293086719769809,0.0816913896118351,0.135893991312991
"YBL058W",217.971427546699,0.968767148622819,0.183618248013396,6.14591652103447e-08,4.03990675836907e-07
"YBL059C-A",153.320981498128,1.61455884116962,0.253266518899075,3.73905311818003e-11,3.79765497284315e-10
"YBL059W",48.1739590270039,1.73479255347233,0.335150802090784,4.58397385395653e-08,3.05359241533954e-07
"YBL060W",56.2097209531652,-0.0110099256883397,0.241985065841451,0.958133893605614,0.970010914191997
"YBL061C",65.9186686186768,-0.200155442290228,0.239202881925534,0.379322369552464,0.478324866174237
"YBL063W",75.3481079944204,0.22587931365768,0.26485704763624,0.368109600056995,0.467280198939607
"YBL064C",1478.75188034494,1.38976150178931,0.127396735092249,2.97158145481184e-28,1.47638071946568e-26
"YBL066C",210.333289073622,0.283704360220663,0.200324591746453,0.144270819058792,0.218865807437282
"YBL067C",172.69727408088,-0.55810047071985,0.176801166922329,0.00119313638442493,0.00337582058562384
"YBL068W",34.7277617959536,-0.241322673616004,0.338226469294476,0.433455550511182,0.530867295018009
"YBL069W",16.5347021688719,0.639955231654573,0.436544622417748,0.0866557363320282,0.143034745296665
"YBL071C",21.318697050151,-0.149419350372269,0.370469540405985,0.653253973111607,0.733189041357568
"YBL071C-B",0.744290606130178,0.145819319656993,0.8021973696847,0.557334868348981,0.645084543796666
"YBL071W-A",13.3887387215102,-0.274991071963172,0.488341245999722,0.48631191945972,0.582441073487113
"YBL072C",781.382412906896,0.03211367203157,0.189300489609168,0.86334421483382,0.902276083458134
"YBL074C",23.8900714169463,-0.437529984333959,0.349040866466724,0.164837270284766,0.243498465172887
"YBL075C",245.490178979776,-0.140118922332328,0.158615230868508,0.367311438923009,0.46643467494334
"YBL076C",385.535197129543,-0.268659617817213,0.258519747001868,0.271165798622416,0.363791739736013
"YBL078C",195.346766471706,0.846059972759542,0.26069970171045,0.000620776707011446,0.00189313080675306
"YBL079W",179.990995465399,-1.04068749849825,0.202038877807882,1.07795751691296e-07,6.77216303038467e-07
"YBL080C",34.0019843314618,0.080910615674738,0.288764306954829,0.76615487264301,0.824813172751467
"YBL081W",33.862380091819,-0.324040666262219,0.335050975869425,0.289659308880061,0.38351072608104
"YBL082C",48.4389059798894,-0.996151452538293,0.369292410477172,0.00284900430197311,0.00736270639287546
"YBL084C",107.068214081259,-0.602485166155187,0.279582518970958,0.0214609563351569,0.0435204835612943
"YBL085W",126.621658704151,-0.00325351857511224,0.207272910265469,0.98575339148933,0.989737574951058
"YBL086C",147.987062885246,1.11007567880571,0.266148967501576,1.12301788536389e-05,4.97062556239014e-05
"YBL087C",170.975877338157,0.0646324689147734,0.221739417888426,0.763775775347432,0.822846254539463
"YBL088C",195.564867061171,-1.17072446404159,0.186578384617677,1.32411115250938e-10,1.24713281062574e-09
"YBL089W",53.3845730333172,-0.438687370038149,0.265547153110946,0.0798523155361486,0.133430354603845
"YBL090W",108.766701378121,0.531077477576607,0.206367052492569,0.00770169929760679,0.0177219340842654
"YBL091C",454.66120321437,1.2840898033694,0.168307949622534,7.35616590031849e-15,1.1758032465871e-13
"YBL091C-A",37.728347358019,-0.00499315775298868,0.310743665165953,0.984350779430508,0.988828870592197
"YBL092W",693.385827361426,0.624179166939463,0.187671698249551,0.00062469695428431,0.00190313911162139
"YBL093C",66.4308395021872,-0.211730952510713,0.248589065455199,0.371367439596899,0.470083370462147
"YBL095W",100.548007018999,-1.97336730401267,0.289617646662725,1.4584584563583e-12,1.7392829125493e-11
"YBL097W",47.5267550976889,-0.116475400475437,0.290714944156116,0.667709428631489,0.745344245178981
"YBL098W",59.4753491109938,-0.0847362973087493,0.245869666663134,0.715988718494155,0.783252245809569
"YBL099W",2854.72135757019,1.38167049398343,0.154845278203392,1.23201164861874e-19,3.2645570884733e-18
"YBL100W-A",0,NA,NA,NA,NA
"YBL100W-C",7.45146976208551,7.61491044809808,2.67565060445909,3.09463658177684e-08,2.11342764038414e-07
"YBL101C",219.886546927218,-0.351235918006283,0.182706810839718,0.047403163387796,0.0858237655991618
"YBL102W",57.0335947485406,0.602218117545053,0.26434478863051,0.0158333064913775,0.0333326883127093
"YBL103C",80.2238913789087,0.82400027318311,0.244474936164516,0.000404857225119352,0.00128871264076966
"YBL104C",81.9521109027371,-0.743314180540362,0.233625079932855,0.000869634846384431,0.00256164177576284
"YBL105C",178.804077269224,-1.02326984788234,0.177039548643972,3.16608642941335e-09,2.48698383295947e-08
"YBL106C",73.1978914205168,0.00413771706966234,0.231568525500886,0.990712595028242,0.992415097689696
"YBL107C",72.8932013341091,0.264604502871052,0.271062031142825,0.301956144640114,0.39758448196651
"YBL108C-A",5.92241831641048,0.73196414153319,0.621987477476048,0.111571253042508,0.176270451322766
"YBL111C",1.57679728676412,-0.133987989589894,0.838534832096734,0.293327480857284,0.387592739554771
"YBL112C",0.450339774139914,0.184122839781298,0.845444818290933,0.368754872574605,0.467669974535161
"YBL113C",13.1919371139665,-0.181102201269978,0.478600398770995,0.639066264530683,0.721066061531402
"YBR001C",188.35742465426,-0.0991195810961813,0.237838701295796,0.661538980256303,0.740436075041885
"YBR002C",59.3911932918477,-0.359690650144414,0.29613937812276,0.191316443172235,0.274784060272914
"YBR003W",114.220268476874,-0.471045974247384,0.229866832236806,0.0322062806055492,0.0618601304672307
"YBR004C",59.9898855533167,-0.52372598716733,0.281000661589947,0.0460594680931695,0.083823732836226
"YBR005W",27.9373301410473,0.637623441215869,0.353349896882028,0.0455056250074586,0.0829931282638324
"YBR006W",225.515018296502,-0.9637642917745,0.21935161299043,5.0304016229923e-06,2.38404248619078e-05
"YBR007C",118.746292160011,-0.285142818754234,0.269206136398527,0.260699511544855,0.352366920841175
"YBR008C",106.069614688572,-0.254997837970538,0.289153240576196,0.344457007314869,0.442216338848245
"YBR009C",639.076648324959,1.99821393440716,0.196305072475815,3.87271571045134e-25,1.59235386660075e-23
"YBR010W",792.236198693437,1.23507089220075,0.172348598276761,2.66444610958196e-13,3.51447515604594e-12
"YBR011C",671.264094986056,0.435491403972306,0.21364160835987,0.0346355419848024,0.0657006367525905
"YBR012W-A",0,NA,NA,NA,NA
"YBR013C",13.9505516010593,-0.577835107683404,0.479990379834333,0.145876203552502,0.220683563963465
"YBR014C",63.9967456315165,0.69329479540147,0.276759637073635,0.00775602343423639,0.0178125622938819
"YBR015C",148.228455305195,-0.242892107593417,0.223901128322509,0.258195047999815,0.349933820453488
"YBR016W",63.9952161282599,1.77239251789243,0.312763585258212,2.61154880468314e-09,2.09274918998936e-08
"YBR017C",88.4514210108136,-0.448392055292445,0.291959966209883,0.09901388566932,0.160239084245517
"YBR018C",7.35265947714779,-0.66928025196417,0.569411079262603,0.126624044477095,0.196904682621919
"YBR019C",7.75645877172312,0.611967614337781,0.588975137175982,0.16666592922461,0.245773502358923
"YBR020W",0.609108091824456,-0.00910145866711596,0.823044579617397,0.889306552343248,0.92081376607684
"YBR021W",56.3922559553598,-1.15365625378472,0.300869101352458,4.61739393350724e-05,0.000182815490398519
"YBR022W",42.796778404369,-0.440973289155025,0.294900968934766,0.109935626873312,0.174364513811835
"YBR023C",123.909393179825,-0.545675263222766,0.298271735956673,0.0486880305592165,0.0877520386944293
"YBR024W",186.497154299251,1.35987638729963,0.212059912037243,4.04779527277933e-11,4.09033142649328e-10
"YBR025C",564.136324609094,0.369233541601639,0.188220982034974,0.0437863415847531,0.0802749595720473
"YBR026C",131.448129400754,-0.814208541026436,0.224756649125092,0.000166107083934215,0.000575104781890704
"YBR027C",6.75184750625748,0.482711195166846,0.568559788678123,0.260765127394227,0.352375722920305
"YBR028C",61.3027129646137,-0.55400145948863,0.263342833160104,0.0263844106191459,0.0521391634442651
"YBR029C",82.3208561831294,-1.36927559601276,0.267062178989272,8.73656734804927e-08,5.58278826678132e-07
"YBR030W",30.828101574403,-1.36340995786959,0.391597332955258,0.000124200254998096,0.000443934004975207
"YBR031W",445.127501907602,0.30774791575514,0.220516218039748,0.1480811920969,0.223678760395672
"YBR032W",2.02783609195611,-0.310869927172645,0.755076483207762,0.427108615628965,0.524927142110883
"YBR033W",79.1525864008228,0.633619972137878,0.23135511360267,0.00421696096626537,0.0103719147198326
"YBR034C",64.1346598614195,-0.0884913624204921,0.285548948944224,0.73987028032414,0.80172784647265
"YBR035C",229.793291342873,0.485791525581119,0.19526703346556,0.0102916778302026,0.022843999710971
"YBR036C",199.752349646434,-0.4093863242757,0.261470605761464,0.0972243036074857,0.15785710732784
"YBR037C",53.2477671933443,0.602425188440613,0.272272879923072,0.0185449906942454,0.0382181937501179
"YBR038W",29.5953524217942,1.76795021403367,0.38255230170335,7.3564615577321e-07,4.05353269937142e-06
"YBR039W",899.082312735134,0.35869182738269,0.154698449432667,0.0185558100511326,0.0382272769609027
"YBR040W",5.34317129114796,0.81065173565559,0.750720997495894,0.104376787830309,0.166908331462307
"YBR041W",88.7018191384791,-0.870629590681896,0.227660531470898,6.89956117860736e-05,0.000262007539788899
"YBR042C",36.2765342983547,-0.99992082322914,0.336020760499781,0.00122272701193205,0.00345002292718357
"YBR043C",77.1507945735954,-1.35178585545473,0.265602425081392,9.69307467211177e-08,6.15711976015367e-07
"YBR044C",113.352869764431,0.247351950954227,0.207783415981197,0.219254595453193,0.306063193184719
"YBR045C",27.1999362511728,-0.175361236507056,0.32241318413646,0.55351169402944,0.64215542319586
"YBR046C",131.436990030248,-0.282384344468212,0.19566641196571,0.135806888279663,0.208626814718719
"YBR047W",143.018850484609,0.195791731931837,0.251952812191409,0.415124676978931,0.513479942769375
"YBR048W",120.895678403802,0.483770337937734,0.28272315706291,0.0680484608367473,0.116749618275881
"YBR049C",167.758622483906,1.0109371173045,0.203929656104236,3.1117332155672e-07,1.81527920070564e-06
"YBR050C",123.243162565264,3.0623622345319,0.322882893274085,2.24688374840617e-22,7.65481194742719e-21
"YBR052C",338.958658490544,2.30324639136481,0.21217710090598,2.46776639794925e-28,1.24684942920114e-26
"YBR053C",173.611455055966,-0.523935736351286,0.207921192872614,0.00895973736875469,0.0201958238913102
"YBR054W",2876.91324933695,-2.36360661818858,0.156638174302288,2.53856272922974e-52,4.58633666414173e-50
"YBR055C",83.8850744670386,-0.19039759529005,0.237841865358407,0.402214989534514,0.501255386205011
"YBR056W",317.890757817341,0.896344991601155,0.192699369056708,1.66453579125865e-06,8.59217522725894e-06
"YBR056W-A",23.8078117947771,-0.0265344640177181,0.402502155973301,0.939380620111944,0.95682154879323
"YBR057C",70.2789987066573,1.10393891685205,0.300269867613634,8.81959457720685e-05,0.000325185051758239
"YBR058C",92.7418971886573,-0.755931628499146,0.231909314144582,0.000661293763752244,0.00200540865691296
"YBR058C-A",62.8306992525053,0.538428449150898,0.318220291858616,0.0666643253495202,0.114970410105247
"YBR059C",299.378124897285,0.363444721059947,0.164551531659734,0.0241253744286627,0.0482669403837876
"YBR060C",50.4348312814953,0.228176425793775,0.301755744048835,0.417507570568802,0.515678503362585
"YBR061C",27.2041096368293,-0.48509499044333,0.37761601444833,0.149999882914326,0.226004372488049
"YBR062C",45.0904096537083,0.322933252341929,0.304393917544911,0.252824992476927,0.344220736503183
"YBR063C",60.7246921951627,-0.71641712394066,0.272017852256439,0.00524277746920013,0.012603806157811
"YBR065C",69.1718099535154,-0.738000982092249,0.256644234720883,0.00241451249721753,0.0063499442030926
"YBR066C",19.1086148380714,-0.171259407342094,0.450525552065545,0.648510804699343,0.729456917329965
"YBR067C",122.842618789987,-1.06742473758018,0.245819495608274,5.48577281901746e-06,2.57731895563294e-05
"YBR068C",152.386040815622,-0.0806456425445973,0.238918881517513,0.723882010232294,0.789858079246877
"YBR069C",11.7646116422772,1.9443568091092,0.750302080665319,0.0013988622948844,0.00388993330321865
"YBR070C",29.6216173130974,-0.120627129520118,0.306980353937499,0.67136889809802,0.748148302464268
"YBR071W",46.7392793183095,0.28840128883404,0.342085782688841,0.355188803362332,0.453746656448731
"YBR072C-A",2.43217756536638,0.744363560586493,0.87125338805124,0.132152926278513,0.20374857679661
